"SRP_occurrenceID","SRP_accession","SRP_imageURL","matchMethod","scientificName_SRP","family","collectorNumber","eventDate_SRP","collector","otherCollectors","country","stateProvince","county","locality","decimalLatitude","decimalLongitude","phenology","FotW_occurrenceID","scientificName_FotW","FotW_eventDate","FotW_recordNumber","FotW_recordedBy"
3183116,"63781","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP063781.jpg","exact","Tetratheca virgata","Elaeocarpaceae","13481","2016-10-28","C. Davidson","K. Thiele, B. Gray, S. Christoph","Australia","Western Australia",NA,"Albany Hwy. (Hwy 30). Three Way Roadhouse, near Crapella Rd. off the highway ca. 20 km N of Kojonup.","117° 5\' 46.2"" E""","-33.658444",NA,"ad44555c-e126-3095-b540-7c99d06fda94","Tetratheca virgata","2016-10-28","Davidson, C 13481","S. R. Christoph"
3183117,"63782","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP063782.jpg","exact","Eremosyne pectinata","Escalloniaceae","13494","2016-10-29","C. Davidson","K. Thiele, B. Gray, S. Christoph","Australia","Western Australia",NA,"Two Peoples Bay Nature Reserve. Road to Little Beach, ca. 0.8 km from Little Beach Parking area.","34.807444","118.186306",NA,"cfdad558-02eb-3d8d-97ad-ba3d0b54361d","Eremosyne pectinata","2016-10-29","Davidson, C 13494","C. Davidson"
3183118,"63783","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP063783.jpg","num_only_unique_date","Trithuria submersa","Hydatellaceae","13539","2016-10-31","C. Davidson","K. Thiele, B. Gray, S. Christoph","Australia","Western Australia",NA,"Kenwick, a suburb of Perth. Briston Street nature Reserve-wetlands. Access off Alton St.","115° 58\' 15.1"" E""","-32.031056",NA,"541af56e-d846-3d6d-a276-e4f07134b540","Trithuria submersa","2017-10-31","Davidson, C 13539","Kevin Thiele"
3183121,"63786","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP063786.jpg","exact","Logania serpyllifolia","Loganiaceae","13471","2016-10-28","C. Davidson","K. Thiele, B. Gray, S. Christoph","Australia","Western Australia",NA,"Albany Hwy. (Hwy 30). Ca. 3.8 km S of Sullivan\'s Rock, a large exposure of eroded granite (of the Yilgarn Craton). Ca. 27 km N of North Bannister.","116° 16\' 33.8"" E""","-32.404917",NA,"0edc41b1-bb04-3aed-aa6a-f4b5c986fde2","Logania serpyllifolia","2016-10-28","Davidson, C 13471","Kevin Thiele"
3183122,"63787","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP063787.jpg","exact","Phyllangium paradoxum","Loganiaceae","13496","2016-10-29","C. Davidson","K. Thiele, B. Gray, S., Christoph","Australia","Western Australia",NA,"Two Peoples Bay Nature Reserve. Road to Little Beach, ca. 0.8 km from Little Beach Parking area.","118° 11\' 10.7"" E""","-34.974111",NA,"9de831e3-85f5-3129-906c-e646545ce108","Phyllangium paradoxum","2016-10-29","Davidson, V 13496","C. Davidson"
3183124,"63789","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP063789.jpg","exact","Nuytsia floribunda","Loranthaceae","13400","2016-10-23","C. Davidson","K. Thiele, B. Gray, S. Christoph","Australia","Western Australia",NA,"Branh Hwy (Hwy 1), 2.1 km S of intersection with Yandin Rd. W side of the road.","115° 34\' 36.3"" E""","-30.788389",NA,"31bca50f-8ef8-3178-80e7-c74ada7e87b2","Nuytsia floribunda","2016-10-23","Davidson, C 13400","S. R. Christoph"
3183125,"63790","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP063790.jpg","exact","Macarthuria australis","Macarthuriaceae","13364","2016-10-21","C. Davidson","K. Thiele, B. Gray, S. Christoph","Australia","Western Australia",NA,"Perth. Inglewood. Inglewood Golf Course.","115° 52\' 19"" E""","-31.910083",NA,"3a49143a-b5bd-36ee-80f5-ce589ec1a5e2","Macarthuria australis","2016-10-21","Davidson, C 13364","Kevin Thiele"
3183126,"63791","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP063791.jpg","exact","Macarthuria australis","Macarthuriaceae","13436","2016-10-24","C. Davidson","K. Thiele, B. Gray, S. Christoph","Australia","Western Australia",NA,"Ca. 25 km West of Brand Hwy (Hwy 1) along Coorow-Green Head Rd.","115° 5\' 4.8"" E""","-30.054306",NA,"a922acf4-fb10-3d05-bba2-94cf71f2eda7","Macarthuria australis","2016-10-24","Davidson, C 13436","Kevin Thiele"
3183129,"63794","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP063794.jpg","exact","Nitraria billardierei","Nitrariaceae","13437","2016-10-24","C. Davidson","K. Thiele, B. Gray, S. Christoph","Australia","Western Australia",NA,"Coastal dunes in Leeman.","115° 5\' 4.8"" E""","-30.054306",NA,"bcd33876-9688-38e2-840c-8fed5644af01","Nitraria billardierii","2016-10-24","Davidson, C 13437","C. Davidson"
3183130,"63795","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP063795.jpg","exact","Phyllanthus calycinus","Phyllanthaceae","13445","2016-10-25","C. Davidson","K. Thiele, B. Gray, S. Christoph","Australia","Western Australia",NA,"On Beekeper\'s Trek ca. 10 km east off Indian Ocean Rd. and ca. 21 km north of Coolimba-Eneabba Rd. Beekeeper\'s Nature Reserve.","115° 2\' 58.3"" E""","-29.696306",NA,"25d616a7-cffb-35a7-9726-68eaff610e47","Phyllanthus calycinus","2016-10-25","Davidson, C 13445","Kevin Thiele"
3183131,"63796","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP063796.jpg","exact","Poranthera huegelii","Poaceae","13473","2016-10-28","C. Davidson","K. Thiele, B. Gray, S. Christoph","Australia","Western Australia",NA,"Albany Hwy (Hwy 30). Ca. 3.8 km S of Sullivn\'s Rock. Ca. 27 km N of North Bannister.","116° 16\' 33.8"" E""","-32.404917",NA,"10543813-91bc-3142-bde5-855793e2d61b","Poranthera huegelii","2016-10-28","Davidson, C 13473","Kevin Thiele"
3183132,"63797","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP063797.jpg","num_only_unique_date","Billardiera fusiformis","Pittosporaceae","13513","2016-10-30","C. Davidson","K. Thiele, B. Gray, S. Christoph","Australia","Western Australia",NA,"Albany. Golf Links Rd., by Lake Seppings, 1 km N of Middleton Rd.","35.013694","117.915667",NA,"1c55bd7e-e41d-31d1-9a08-39fd8e4920a7","Billardiera fusiformis","2016-10-29","Davidson, C 13513","Kevin Thiele"
3183135,"63800","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP063800.jpg","exact","Stylidium neurophylum","Stylidiaceae","13367","2016-10-22","C. Davidson","K. Thiele, B. Gray, S. Christoph","Australia","Western Australia",NA,"Perth. City of Wanneroo. Koondoola Regional Bushland Conservation Area.","115° 52\' 30.9"" E""","-31.840028",NA,"4c7ffb43-9692-308c-87de-8e8194a670a4","Stylidium neurophyllum","2016-10-22","Davidson, C 13367","C. Davidson"
3183136,"63801","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP063801.jpg","exact","Stylidium tenue ssp. tenue","Stylidiaceae","13531","2016-10-31","C. Davidson","K. Thiele, B. Gray, S. Christoph","Australia","Western Australia",NA,"Stirling Range National Park. Bluff Knoll Rd. ca. 5 km SE fro chester Pass Rd. junction. Small creek crossing.","118° 13\' 25.9"" E""","-34.353833",NA,"8258f50e-ac32-339c-b71c-02c7aa3436df","Stylidium tenue","2016-10-31","Davidson, C 13531","Kevin Thiele"
3183141,"63806","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP063806.jpg","exact","Boronia crassifolia","Rutaceae","13530","2016-10-31","C. Davidson","K. Thiele, B. Gray, S. Christoph","Australia","Western Australia",NA,"Stirling Range National Park. Bluff Knoll Rd. ca. 5 km SE of Chester Pass Rd. junction. Small creek crossing.","118° 13\' 25.9"" E""","-34.353833",NA,"ce430eee-46e6-3454-b5ec-40e77b5d5ced","Boronia crassifolia","2016-10-31","Davidson, C 13530","Kevin Thiele"
3183143,"63808","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP063808.jpg","num_only_unique_date","Boronia gracilipes","Rutaceae","13512","2016-10-29","C. Davidson","K. Thiele, B. Gray, S. Christoph","Australia","Western Australia",NA,"Valley of the Giants, Tree Top Walk section. just outside the gate.","34.984056","116.883222",NA,"204a9d1e-5970-3f9e-9a11-fbd5a003ed55","Adesmia ","2019-02-10","R. Fortunato 13512","C. Davidson"
3183145,"63810","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP063810.jpg","exact","Chorilaena quercifolia","Rutaceae","13509","2016-10-29","C. Davidson","K. Thiele, B. Gray, S. Christoph","Australia","Western Australia",NA,"Valley of the Giants, Tree Top Walk section. Just outside the gate.","116° 52\' 59.6"" E""","-34.984056",NA,"c4f6f6cc-60ff-3374-9f7d-fa51f28c328c","Chorilaena quercifolia","2016-10-29","Davidson, C 13509","C. Davidson"
3183146,"63811","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP063811.jpg","exact","Crowea angustifolia","Rutaceae","13510","2016-10-29","C. Davidson","K. Thiele, B. Gray, S. Christoph","Australia","Western Australia",NA,"Valley of the Giants, Tree Top Walk section. Just outside the gate.","116° 52\' 59.6"" E""","-34.984056",NA,"fc00f10b-d86a-30f6-80b6-2826488b2d46","Crowea angustifolia","2016-10-29","Davidson, C 13510","S. R. Christoph"
3183147,"63812","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP063812.jpg","exact","Geleznowia verrucosa","Rutaceae","13450","2016-10-25","C. Davidson","K. Thiele, B. Gray, S. Christoph","Australia","Western Australia",NA,"On Beekeeper\'s Trek, ca. 10 km east off Indian Ocean Rd. 21 km north of Coolimba-Eneabba Rd. Beekeeper\'s Nature Reserve.","115° 2\' 58.3"" E""","-29.696306",NA,"6c15e9f8-81b5-32f6-8d6f-30b72b8a15d9","Geleznowia verrucosa","2016-10-25","Davidson, C 13450","C. Davidson"
3183148,"63813","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP063813.jpg","exact","Philotheca nodiflora","Rutaceae","13534","2016-10-31","C. Davidson","K. Thiele, B. Gray, S. Christoph","Australia","Western Australia",NA,"Stirling Range National Park. Bluff Knoll Rd. ca. 5 km SE from Chester Pass Rd. junction. Small creek crossing.","118° 13\' 25.9"" E""","-34.353833",NA,"976f6b4e-cb5a-30a3-95a2-da6b26ed1069","Philotheca nodiflora","2016-10-31","Davidson, C 13534","C. Davidson"
3183149,"63814","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP063814.jpg","exact","Adenanthos barbiger","Proteaceae","13472","2016-10-28","C. Davidson","K. Thiele, B. Gray, S. Christoph","Australia","Western Australia",NA,"Albany Hwy (Hwy 30). Ca. 3.8 km S of Sullivan\'s Rock. Ca. 27 km N of North Bannister.","116° 16\' 33.8"" E""","-32.404917",NA,"33c9bc62-2cec-3446-8196-fef85e5b880b","Adenanthos barbiger","2016-10-28","Davidson, C 13472","Kevin Thiele"
3183150,"63815","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP063815.jpg","exact","Banksia coccinea","Proteaceae","13490","2016-10-29","C. Davidson","K. Thiele, B. Gray, S. Christoph","Australia","Western Australia",NA,"Gull Rock Rd. 0.2 km S of Ledge Beach Rd. junction.","117° 59\' 34.7"" E""","-34.98675",NA,"453ae7d7-2021-314a-af32-6317681bbece","Banksia coccinea","2016-10-29","Davidson, C 13490","Kevin Thiele"
3183151,"63816","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP063816.jpg","exact","Banksia drummondii","Proteaceae","13519","2016-10-30","C. Davidson","K. Thiele, B. Gray, S. Christoph","Australia","Western Australia",NA,"Stirling Range National Park. 2.7 km S of Stirling Range Dr. on Red Gum Pass Rd.","117° 44\' 51.4"" E""","-34.405917",NA,"700b76ef-f2a4-3b90-acf6-6ac4453a8bd9","Banksia drummondii","2016-10-30","Davidson, C 13519","S. R. Christoph"
3183152,"63817","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP063817.jpg","exact","Banksia menziesii","Proteaceae","13372","2016-10-22","C. Davidson","K. Thiele, B. Gray, S. Christoph","Australia","Western Australia",NA,"Perth. City of Wanneroo. Koondoola REgional Bushland Conservation ARea.","115° 52\' 30.9"" E""","-31.840028",NA,"6d1c36d6-a6a7-3b36-9e33-0ffb71ddeb6c","Banksia menziesii","2016-10-22","Davidson, C 13372","S. R. Christoph"
3183155,"63820","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP063820.jpg","exact","Franklandia fucifolia",NA,"13476","2016-10-28","C. Davidson","K. Thiele, B. Gray, S. Christoph","Australia","Western Australia",NA,"Albany Hwy (Hwy 30). Three Way Roadhouse near Crapella Rd. off the highway. ca. 20 km N of Kojonup.","117° 5\' 46.2"" E""","-33.658444",NA,"2d147851-98fb-3c64-8b87-9bd8b05cab90","Franklandia fucifolia","2016-10-28","Davidson, C 13476","Kevin Thiele"
3183156,"63821","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP063821.jpg","exact","Grevillea endlicheriana","Proteaceae","13385","2016-10-22","C. Davidson","K. Thiele, B. Gray, S. Christoph","Australia","Western Australia",NA,"1.4 km W of Hwy 95 (Great Northern Hwy) on Hay Flat Rd. ca. 26 km N of Bindoon. Udumung Nature Reserve.","116° 10\' 13.2"" E""","-31.173028",NA,"19ae2c11-6c46-361a-9bc9-2e8599313047","Grevillea endlicheriana","2016-10-22","Davidson, C 13385","Kevin Thiele"
3183157,"63822","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP063822.jpg","exact","Grevillea leucopteris","Proteaceae","13440","2016-10-24","C. Davidson","K. Thiele, B. Gray, S. Christoph","Australia","Western Australia",NA,"Along Brand Hwy (Hwy 1) ca. 2.6 km S of Dempster Rd junction with Brand Hwy.","115° 4\' 52.2"" E""","-29.551556",NA,"e2c71501-7984-3b80-8ed1-70b52f487aa9","Grevillea leucopteris","2016-10-24","Davidson, C 13440","C. Davidson"
3183158,"63823","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP063823.jpg","exact","Hakea oleifolia","Proteaceae","13528","2016-10-30","C. Davidson","K. Thiele, B. Gray, S. Christoph","Australia","Western Australia",NA,"Stirling Range National Park. Stirling Range Dr. ca 3.6 km NW of Chester Pass Rd. Trail to Mt. Hassell.","118° 4\' 42.5"" E""","-34.375028",NA,"54a393fc-77f2-35ea-b513-239304852c19","Hakea oleifolia","2016-10-30","Davidson, C 13528","S. R. Christoph"
3183159,"63824","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP063824.jpg","exact","Hakea pandanicarpa","Proteaceae","13518","2016-10-30","C. Davidson","K. Thiele, B. Gray, S. Christoph","Australia","Western Australia",NA,"Stirling Range National Park. 2.7 km S of Stirling Range Dr. on Red Gum Pass Rd.","117° 44\' 51.4"" E""","-34.405917",NA,"f1c952b2-6501-37ed-a9be-24b2819f99e0","Hakea pandanicarpa","2016-10-30","Davidson, C 13518","Kevin Thiele"
3183160,"63825","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP063825.jpg","exact","Isopogon dubius","Proteaceae","13384","2016-10-22","C. Davidson","K. Thiele, B. Gray, S. Christoph","Australia","Western Australia",NA,"Hwy 95 (Great Northern Hwy) Flora Rd. ca. 24.5 km N of Bindoon and 26 km S of New Norcia. Small turnout loop on the left as one heads N.","116° 10\' 34.5"" E""","-31.200194",NA,"9318a5a4-4224-343b-b179-71e3f7339012","Isopogon dubius","2016-10-22","C. Davidson 13384","C. Davidson"
3183162,"63827","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP063827.jpg","exact","Petrophile divaricata","Proteaceae","13523","2016-10-30","C. Davidson","K. Thiele, B. Gray, S. Christoph","Australia","Western Australia",NA,"Stirling Range National Park. Stirling Range Dr. ca. 3.6 km NW of Chester Pass Rd. Trail to Mt. Hassell.","118° 4\' 42.5"" E""","-34.375028",NA,"acfb592e-752f-3a1d-8c1b-9c84de868e7b","Petrophile divericata","2016-10-30","Davidson, C 13523","Kevin Thiele"
3183164,"63829","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP063829.jpg","exact","Petrophile linearis","Proteaceae","13366","2016-10-22","C. Davidson","K. Thiele, B. Gray, S. Christoph","Australia","Western Australia",NA,"Perth. City of Wanneroo. Koondoola Regional Bushland Conservation Area.","115° 52\' 30.9"" E""","-31.840028",NA,"a7f699c5-d02c-315f-b968-5309348b3e12","Petrophile linearis","2016-10-22","Davidson, C 13366","S. R. Christoph"
3183166,"63831","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP063831.jpg","exact","Stirlingia latifolia","Proteaceae","13405","2016-10-23","C. Davidson","K. Thiele, B. Gray, S. Christoph","Australia","Western Australia",NA,"Brand Hwy (Hwy 1) 2.1 km S of intersection with Yandin Rd. W side of road.","115° 34\' 36.3"" E""","-30.788389",NA,"98e5c9e9-ba30-3d1f-af08-264a24098df3","Stirlingia latifolia","2016-10-23","Davidson, C 13405","S. R. Christoph"
3183167,"63832","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP063832.jpg","exact","Synaphea panhesya","Proteaceae","13392","2016-10-22","C. Davidson","K. Thiele, B. Gray, S. Christoph","Australia","Western Australia",NA,"8.3 km W of Hwy 95 (Great Northern Hwy) on Calingiri Rd. ca 28 km N of Bindoon (=2.6 km W of Rica Erickson Nat. Res.)","31.150694","116.266833",NA,"5866e6f2-39d3-32d1-af0f-a9dd22f9f0ed","Synaphia panhesya","2016-10-22","Davidson, C 13392","C. Davidson"
3183168,"63833","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP063833.jpg","exact","Synaphea spinulosa ssp. spinulosa","Proteaceae","13373","2016-10-22","C. Davidson","K. Thiele, B. Gray, S. Christoph","Australia","Western Australia",NA,"Perth. City of Wanneroo, Koondoola Regional Bushland Conservation ARea.","115° 52\' 30.9"" E""","-31.840028",NA,"ea9a3e49-0335-3418-b0ee-09a6c1d182de","Synaphia spinulosa","2016-10-22","Davidson, C 13373","Kevin Thiele"
3183169,"63834","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP063834.jpg","num_only_unique_date","Actinodium cunninghamii","Myrtaceae","13502","2016-10-29","C. Davidson","K. Thiele, B. Gray, S. Christoph","Australia","Western Australia",NA,"Two Peoples Bay Nature Reserve. Road to Little Beach, ca. 0.8 km from Little Beach Parking area.","118° 11\' 10.7"" E""","-34.974111",NA,"d119b239-7195-3f0e-b40c-bf9f57564ae1","Nothofagus obliqua","2019-02-10","R. Fortunato 13502","R. Fortunato"
3183170,"63835","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP063835.jpg","exact","Beaufortia cyrtodonta","Myrtaceae","13522","2016-10-30","C. Davidson","K. Thiele, B. Gray, S. Christoph","Australia","Western Australia",NA,"Stirling Range National Park. Red Gum Pass Rd. ca. 3 km SW of Stirling Range Dr.","118° 1\' 15.9"" E""","-34.372667",NA,"9c8e31d0-ce32-380a-b458-f82a92b4177d","Beaufortia cyrtodonta","2016-10-30","Davidson, C 13522","Kevin Thiele"
3183171,"63836","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP063836.jpg","exact","Callistemon glaucus","Myrtaceae","13486","2016-10-29","C. Davidson","K. Thiele, B. Gray, S. Christoph","Australia","Western Australia",NA,"Gull Rock Rd. 0.2 km S of Ledge Beach Rd. junction.","117° 59\' 34.7"" E""","-34.98675",NA,"1271f3e5-7644-3e5c-bfe5-5767793c58dd","Callistemon glaucus","2016-10-29","Davidson, C 13486","C. Davidson"
3183175,"63840","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP063840.jpg","exact","Eucalyptus tetraptera","Myrtaceae","13517","2016-10-30","C. Davidson","K. Thiele, B. Gray, S. Christoph","Australia","Western Australia",NA,"Stirling Range National Park. 2.7 km S of Stirling Range Dr. on Red Gum Pass Rd.","117° 44\' 51.4"" E""","-34.405917",NA,"07fbb2c7-8178-3055-a5e6-1f2a10738fd3","Eucalyptus tetraptera","2016-10-30","Davidson, C 13517","C. Davidson"
3183178,"63843","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP063843.jpg","exact","Verticordia serrata var. ciliata","Myrtaceae","13381","2016-10-22","C. Davidson","K. Thiele, B. Gray, S. Christoph","Australia","Western Australia",NA,"Hwy 95 (Great Northern Hwy) Flora Rd. ca. 25.5 km N of Bindoon, and 25 km S of New Norcia. Slightly farther N on left as one heads N.","116° 10\' 41.2"" E""","-31.17825",NA,"0f6242d6-40dd-39ef-9405-ab5af3249dd1","Verticordia serrata","2016-10-22","Davidson, C 13381","C. Davidson"
3183184,"63849","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP063849.jpg","exact","Leschenaultia linioides","Goodeniaceae","13441","2016-10-24","C. Davidson","K. Thiele, B. Gray, S. Christoph","Australia","Western Australia",NA,"Mt. Adams Rd., heading east, ca. 4.9 km east of Brand Hwy. Yardanogo Nature Reserve.","115° 3\' 47.6"" E""","-29.409722",NA,"5cc26d49-4524-37a5-ac14-0c62cece55bc","Lechenaultia linarioides","2016-10-24","Davidson, C 13441","S. R. Christoph"
3183186,"63851","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP063851.jpg","exact","Velleia trinervis","Goodeniaceae","13475","2016-10-28","C. Davidson","K. Thiele, B. Gray, S. Christoph","Australia","Western Australia",NA,"Albany Hwy (Hwy 30). Ca. 14.5 km S of Sullivan\'s Rock. Ca. 14 km N of North Bannister.","116° 16\' 33.8"" E""","-32.404917",NA,"2d634ce9-31c3-343b-b414-b9ef4656e39a","Goodenia trinervis","2016-10-28","Davidson, C 13475","C. Davidson"
3183187,"63852","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP063852.jpg","exact","Verreauxia reinwardtii","Goodeniaceae","13447","2016-10-25","C. Davidson","K. Thiele, B. Gray, S. Christoph","Australia","Western Australia",NA,"On Beekeeper\'s Trek ca. 10 km east off Indian Ocean Rd., and ca. 21 km north of Cooliimba-Eneabba Rd. Beekeeper\'s Nature Reserve.","115° 2\' 58.3"" E""","-29.696306",NA,"982113ff-b740-3bb5-bd9d-6dc51245f3a0","Verreauxia reinwardtii","2016-10-25","Davidson, C 13447","Kevin Thiele"
3183188,"63853","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP063853.jpg","exact","Drosera gigantea","Droseraceae","13536","2016-10-31","C. Davidson","K. Thiele, B. Gray, S. Christoph","Australia","Western Australia",NA,"Jarrahdale State Forest. Warrahdale Rd. ca. 150 m SW of Brookton Hwy.","116° 30\' 2.3"" E""","-32.269611",NA,"a2aa3656-fdf1-32ee-a612-71fab25c08e5","Drosera gigantea","2016-10-31","Davidson, C 13536","Kevin Thiele"
3183189,"63854","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP063854.jpg","exact","Drosera glanduligera","Droseraceae","13468","2016-10-28","C. Davidson","K. Thiele, B. Gray, S. Christoph","Australia","Western Australia",NA,"Albany Hwy. (Hwy 30). Sullivan\'s Rock. Ca. 31 km S of Bedfordale and 31 km N of North Bannister.","116° 15\' 8.8"" E""","-32.377694",NA,"bb50d866-3526-3419-a877-57c6a8a4e7ac","Drosera glanduligera","2016-10-28","Davidson, C 13468","S. R. Christoph"
3183190,"63855","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP063855.jpg","exact","Drosera hyperostigma","Droseraceae","13461","2016-10-28","C. Davidson","K. Thiele, B. Gray, S. Christoph","Australia","Western Australia",NA,"Albany Hwy (Hwy 30), near Yule Du Roadhouse, Bedfordale. Top of Darling Scarp.","116° 4\' 36.4"" E""","-32.181861",NA,"3efcb525-3c5f-3465-9c17-421ab46f3075","Drosera hyperostigma","2016-10-28","Davidson, C 13461","S. R. Christoph"
3183192,"63857","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP063857.jpg","exact","Drosera sulphurea","Droseraceae","13482","2016-10-29","C. Davidson","K. Thiele, B. Gray, S. Christoph","Australia","Western Australia",NA,"Gull Rock Rd, 0.2 km S of Ledge Beach Rd. junction.","117° 59\' 34.7"" E""","-34.98675",NA,"6050389e-5186-3423-a2b0-90b68aeebdcd","Drosera sulphurea","2016-10-29","Davidson, C 13482","Kevin Thiele"
3183193,"63858","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP063858.jpg","exact","Glischrocaryon aureum","Haloragaceae","13389","2016-10-22","C. Davidson","K. Thiele, B. Gray, S. Christoph","Australia","Western Australia",NA,"8.3 km W of Hwy 95 (Great Northern Hwy) on Calingiri Rd., ca. 28 km N of Bindoon (=2.6 km W of Rica Erickson Nat. Res.).","116° 16\' 0.6"" E""","-31.150694",NA,"cfdfbfe4-6ca3-3e28-bb13-b7b6e06df2ab","Glischrocaryon aureum","2016-10-22","Davidson, C 13389","S. R. Christoph"
3183197,"63862","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP063862.jpg","exact","Pimelea spectabilis","Malvaceae","13459","2016-10-28","C. Davidson","K. Thiele, B. Gray, S. Christoph","Australia","Western Australia",NA,"Albany Hwy (Hwy 30) near Yule Du Roadhouse, Bedfordale. Top of Darling Scarp.","32.181861","116.076778",NA,"0c460cb7-8fdd-30f4-9f66-bc3066008dfd","Pimelea spectabilis","2016-10-28","Davidson, C 13459","C. Davidson"
3183198,"63863","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP063863.jpg","exact","Conostylis candicans","Haemodoraceae","13369","2016-10-22","C. Davidson","K. Thiele, B. Gray, S. Christoph","Australia","Western Australia",NA,"Perth. City of Wanneroo Koondoola Regional Bushland Conservation ARea.","115° 52\' 30.9"" E""","-31.840028",NA,"3da98528-3043-3c0b-bd30-27fa0153121e","Conostylis candicans","2016-10-22","Davidson, C 13369","S. R. Christoph"
3183199,"63864","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP063864.jpg","exact","Conostylis setigera","Haemodoraceae","13469","2016-10-28","C. Davidson","K. Thiele, B. Gray, S. Christoph","Australia","Western Australia",NA,"Albany Hwy. (Hwy 300. Sullivan\'s Rock. Ca. 31 km S of Bedfordale and 31 km N of North Bannister.","116° 15\' 8.8"" E""","-32.377694",NA,"bbeaa3f4-1500-3ed1-a8ef-0516d8d18a22","Conostylis setigera","2016-10-28","Davidson, C 13469","S. R. Christoph"
3183200,"63865","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP063865.jpg","exact","Conostylis setosa","Haemodoraceae","13462","2016-10-28","C. Davidson","K. Thiele, B. Gray, S. Christoph","Australia","Western Australia",NA,"Albany Hwy (Hwy 30) near Yule Du Roadhouse, Bedfordale. Top of Darling Scarp.","116° 4\' 36.4"" E""","-32.181861",NA,"75e7186c-0672-3060-bd39-a7ea0023c2c4","Conostylis setosa","2016-10-28","Davidson, C 13462","C. Davidson"
3183201,"63866","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP063866.jpg","exact","Anigozanthos bicolor","Haemodoraceae","13538","2016-10-31","C. Davidson","K. Thiele, B. Gray, S. Christoph","Australia","Western Australia",NA,"Jarrahdale State Forest. Warrahdale Rd. ca. 150 m SW of Brookton Hwy.","116° 30\' 2.3"" E""","-32.269611",NA,"0ed56c48-691e-3466-a459-f030b90791a1","Anigozanthos bicolor","2016-10-31","Davidson, C 13538","C. Davidson"
3183204,"63869","https://www.pnwherbaria.org/images/jpeg.php?Image=SRP063869.jpg","exact","Macropidia fuliginosa","Haemodoraceae","13403","2016-10-23","C. Davidson","K. Thiele, B. Gray, S. Christoph","Australia","Western Australia",NA,"Brand Hwy (Hwy 1) 2.1 km S of intersection with Yandin Rd. W side of road.","115° 34\' 36.3"" E""","-30.788389",NA,"e0bc2d57-2129-3c6a-b215-5a20a863a787","Macropidia fuliginosa","2016-10-23","Davidson, C 13403","S. R. Christoph"
