gbifID,gbifURL,FotW_occurrenceID,occurrenceID,institutionCode,ownerInstitutionCode,catalogNumber,basisOfRecord,bibliographicCitation,acceptedScientificName,family,taxonRank,taxonomicStatus,iucnRedListCategory,recordedBy,recordNumber,eventDate,countryCode,stateProvince,locality,decimalLatitude,decimalLongitude,elevation,mediaType,license,rightsHolder,specimenImageURL,hasImage
4068909067,https://www.gbif.org/occurrence/4068909067,9434934c-85d2-36b6-bc36-29796b7f967d,726b10d6-c32f-4a23-b723-de00babab9f0,SRP,SRP,68674,PRESERVED_SPECIMEN,,Mitellastra caulescens (Nutt.) Howell,Saxifragaceae,SPECIES,ACCEPTED,NE,C. Davidson,13826,2018-07-09,US,Idaho,"Hobo Cedar Grove (Hwy 3 to Clarkia, E on FR 321, Hobo Pass along Merry Cr. to FR 321).",47.086694,-116.11375,1367,,CC0_1_0,"Boise State University, Snake River Plains Herbarium",https://www.pnwherbaria.org/images/jpeg.php?Image=SRP068674.jpg,Y
4068970137,https://www.gbif.org/occurrence/4068970137,ea2d5070-1843-3790-af94-30696ed64776,0b08af58-f6bb-4998-a1e5-f09b854f858b,SRP,SRP,67861,PRESERVED_SPECIMEN,,Alnus alnobetula subsp. alnobetula,Betulaceae,SPECIES,SYNONYM,LC,C. Davidson,13827,2018-07-09,US,Idaho,"Hobo Cedar Grove (Hwy 3 to Clarkia, E onFR 321, Hobo Pass Rd along Merry Cr. to FR 321).",47.085944,-116.112806,1371,,CC0_1_0,"Boise State University, Snake River Plains Herbarium",https://www.pnwherbaria.org/images/jpeg.php?Image=SRP067861.jpg,Y
4068916841,https://www.gbif.org/occurrence/4068916841,994ee7f4-9f74-33e5-83c4-bd9240f8752b,4df4e2fd-9096-452a-826e-90c9703287db,SRP,SRP,68782,PRESERVED_SPECIMEN,,Corydalis caseana subsp. hastata (Rydb.) G.B.Ownbey,Papaveraceae,SUBSPECIES,ACCEPTED,,C. Davidson,13828,2018-07-09,US,Idaho,,47,-116.25,1654,,CC0_1_0,"Boise State University, Snake River Plains Herbarium",https://www.pnwherbaria.org/images/jpeg.php?Image=SRP068782.jpg,Y
4068927145,https://www.gbif.org/occurrence/4068927145,c982d86b-2a02-3325-9b41-143b71f9b548,9a7b4b7c-4c0a-47cc-853a-6971e76c4e3c,SRP,SRP,68325,PRESERVED_SPECIMEN,,Corallorhiza mertensiana Bong.,Orchidaceae,SPECIES,ACCEPTED,NE,C. Davidson,13829,2018-07-09,US,Idaho,,47,-116.25,1654,,CC0_1_0,"Boise State University, Snake River Plains Herbarium",https://www.pnwherbaria.org/images/jpeg.php?Image=SRP068325.jpg,Y
4073725612,https://www.gbif.org/occurrence/4073725612,9efd84e6-7721-3c89-aa43-0d6f1a2bbc86,f29c3c41-fcb0-48d2-a74b-12f23f06fb1f,IDS,IDS,2020.004,PRESERVED_SPECIMEN,,Rhododendron menziesii Craven,Ericaceae,SPECIES,ACCEPTED,NE,C. Davidson,13830,2018-07-09,US,Idaho,"Freezeout Rd. (Hwy 3 to Clarkia, E on FR 321, Hobo Pass Rd along Merry Cr. To FR 301, Freezeout Rd.). 2.7 km NE of jct with FR 475. L of the road near small parking area.",47.006472,-116.082056,1654,,CC0_1_0,"Idaho State University, Ray J. Davis Herbarium",https://www.pnwherbaria.org/images/jpeg.php?Image=SRP068918.jpg,Y
4068965250,https://www.gbif.org/occurrence/4068965250,9efd84e6-7721-3c89-aa43-0d6f1a2bbc86,437e16a2-3de2-418e-8c65-70039bcccfd6,SRP,SRP,68918,PRESERVED_SPECIMEN,,Rhododendron menziesii Craven,Ericaceae,SPECIES,ACCEPTED,NE,C. Davidson,13830,2018-07-09,US,Idaho,"Freezeout Rd. (Hwy 3 to Clarkia, E on FR 321, Hobo Pass Rd along Merry Cr. to FR 301, Freezeout Rd.). 2.7 km NE of jct with FR 475. L of the road near small parking area.",47.006472,-116.082056,1654,,CC0_1_0,"Boise State University, Snake River Plains Herbarium",https://www.pnwherbaria.org/images/jpeg.php?Image=SRP068918.jpg,Y
4068927088,https://www.gbif.org/occurrence/4068927088,71a9710d-35b5-3401-9535-86fd5f3d37d1,217f800f-27c6-4833-83ce-866a2d3c31ae,SRP,SRP,67778,PRESERVED_SPECIMEN,,Polemonium californicum Eastw.,Polemoniaceae,SPECIES,ACCEPTED,NE,C. Davidson,13831,2018-07-09,US,Idaho,"Freezeout Rd. (Hwy 3 to Clarkia, E on FR 321, Hobo Pass Rd along Merry Cr. to FR 301, Freezeout Rd.). 2.7 km NE of jct with FR 475. L of the road near small parking area.",47.006472,-116.082056,1654,,CC0_1_0,"Boise State University, Snake River Plains Herbarium",https://www.pnwherbaria.org/images/jpeg.php?Image=SRP067778.jpg,Y
4068950192,https://www.gbif.org/occurrence/4068950192,9a886167-0dfb-3b4b-b0b7-ffad6f7451da,96f28106-22e7-4b3c-a44b-3a982f6e9cd8,SRP,SRP,68659,PRESERVED_SPECIMEN,,Boykinia major A.Gray,Saxifragaceae,SPECIES,ACCEPTED,NE,C. Davidson,13832,2018-07-10,US,Idaho,"Freezeout Rd. (Hwy 3 to Clarkia, E on FR 321, Hobo Pass Rd along Merry Cr. to FR 301). 500 m E of jct with FR 382.",47.003278,-116.163472,971,,CC0_1_0,"Boise State University, Snake River Plains Herbarium",https://www.pnwherbaria.org/images/jpeg.php?Image=SRP068659.jpg,Y
4068963763,https://www.gbif.org/occurrence/4068963763,280bba13-42e8-355c-b0df-ca47de7682b9,7d7e7b67-8050-457d-b8d0-afcb0d509d47,SRP,SRP,68126,PRESERVED_SPECIMEN,,Spiraea lucida Douglas ex Hook.,Rosaceae,SPECIES,SYNONYM,NE,C. Davidson,13833,2018-07-10,US,Idaho,"Freezeout Rd. (Hwy 3 to Clarkia, E on FR 321, Hobo Pass Rd along Merry Cr. to FR 301). 500 m E of jct with FR 382.",47.003278,-116.163472,971,,CC0_1_0,"Boise State University, Snake River Plains Herbarium",https://www.pnwherbaria.org/images/jpeg.php?Image=SRP068126.jpg,Y
4068914074,https://www.gbif.org/occurrence/4068914074,0005cf68-2d55-3276-9b34-5c073a6b6b6c,c6849dc1-f38d-4c60-aca6-07a654f2e124,SRP,SRP,68728,PRESERVED_SPECIMEN,,Scirpus microcarpus J.Presl & C.Presl,Cyperaceae,SPECIES,ACCEPTED,LC,C. Davidson,13835,2018-07-10,US,Idaho,"Freezeout Rd. (Hwy 3 to Clarkia, E on FR 321, Hobo Pass Rd. along Merry Cr. to FR 301, Freezeout Rd.). 500 m E of jct with FR 382.",47.003278,-116.163472,971,,CC0_1_0,"Boise State University, Snake River Plains Herbarium",https://www.pnwherbaria.org/images/jpeg.php?Image=SRP068728.jpg,Y
4068922738,https://www.gbif.org/occurrence/4068922738,8022b436-7eba-38cf-9d41-be1a26b40209,557ae8ae-0f32-4506-a886-028e5e695947,SRP,SRP,68699,PRESERVED_SPECIMEN,,Juncus ensifolius Wikstr.,Juncaceae,SPECIES,ACCEPTED,NE,C. Davidson,13836,2018-07-10,US,Idaho,"Freezeout Rd. (Hwy 3 to Clarkia, E on FR 321, Hobo Pass Rd along Merry Cr. to FR 301). 500 m E of jct with FR 382.",47.003278,-116.163472,971,,CC0_1_0,"Boise State University, Snake River Plains Herbarium",https://www.pnwherbaria.org/images/jpeg.php?Image=SRP068699.jpg,Y
4068962732,https://www.gbif.org/occurrence/4068962732,dedaf9f1-563b-3f01-ab84-12d97075f520,83a01178-ea6c-4fb1-a082-4b0694e3336d,SRP,SRP,68539,PRESERVED_SPECIMEN,,Pedicularis bracteosa var. latifolia (Pennell) Cronquist,Orobanchaceae,VARIETY,ACCEPTED,,C. Davidson,13838,2018-07-10,US,Idaho,"Freezeout Rd. (Hwy 3 to Clarkia, E on FR 321, Hobo Pass Rd along Merry Cr. to FR 301, Freezeourt Rd). 1.6 km NE of jct with fR 475.",46.999,-116.091694,1577,,CC0_1_0,"Boise State University, Snake River Plains Herbarium",https://www.pnwherbaria.org/images/jpeg.php?Image=SRP068539.jpg,Y
4068948675,https://www.gbif.org/occurrence/4068948675,37c8b429-e440-3a07-9c64-16c6b3ad329b,1199c7f8-b90a-47f5-9b17-c315caae52c4,SRP,SRP,67944,PRESERVED_SPECIMEN,,Penstemon albertinus Greene,Plantaginaceae,SPECIES,ACCEPTED,NE,C. Davidson,13840,2018-07-10,US,Idaho,"Freezeout Rd. (Hwy 3 to Clarkia, E on FR 321, Hobo Pass Rd. along Merry Cr. to FR 301, Freezeout Rd). 2.5 km NE of jct with FR 475.",47.010806,-116.075944,1678,,CC0_1_0,"Boise State University, Snake River Plains Herbarium",https://www.pnwherbaria.org/images/jpeg.php?Image=SRP067944.jpg,Y
4068940217,https://www.gbif.org/occurrence/4068940217,b0b1bf24-1467-3265-80ea-0645743f694e,51346c65-a394-40ea-bac3-fbb9cb2eda3f,SRP,SRP,67544,PRESERVED_SPECIMEN,,Lupinus depressus Rydb.,Fabaceae,VARIETY,SYNONYM,,C. Davidson,13841,2018-07-10,US,Idaho,"Freezeout rd. (Hwy 3 to Clarkia, E on FR 321, Hobo Pass Rd. along Merry Cr to FR 301, Freezeout Rd.). 5 km NE of jct. with FR 475.",47.019389,-116.060194,1787,,CC0_1_0,"Boise State University, Snake River Plains Herbarium",https://www.pnwherbaria.org/images/jpeg.php?Image=SRP067544.jpg,Y
4073695705,https://www.gbif.org/occurrence/4073695705,b0b1bf24-1467-3265-80ea-0645743f694e,9925c94d-424d-44b1-bb38-d496810ffd48,IDS,IDS,2020.004,PRESERVED_SPECIMEN,,Lupinus depressus Rydb.,Fabaceae,SPECIES,ACCEPTED,NE,C. Davidson,13841,2018-07-10,US,Idaho,"Freezeout Rd. (Hwy 3 to Clarkia, E on FR 321, Hobo Pass Rd along Merry Cr. To FR 301, Freezeout Rd.). 2.5 km NE of jct with FR 475.",47.019139,-116.060194,1787,,CC0_1_0,"Idaho State University, Ray J. Davis Herbarium",https://www.pnwherbaria.org/images/jpeg.php?Image=SRP067544.jpg,Y
4068956644,https://www.gbif.org/occurrence/4068956644,f728278d-5a49-303c-b5ba-1116b93d1ced,9538c600-9d52-4310-8f5f-6a1f483dff34,SRP,SRP,67758,PRESERVED_SPECIMEN,,Phlox L.,Polemoniaceae,GENUS,ACCEPTED,NE,C. Davidson,13842,2018-07-10,US,Idaho,"Freezeout rd. (Hwy 3 to Clarkia, E on FR 321, Hobo Pass Rd. along Merry Cr to FR 301, Freezeout Rd.). 5 km NE of jct. with FR 475.",47.019389,-116.060194,1787,,CC0_1_0,"Boise State University, Snake River Plains Herbarium",https://www.pnwherbaria.org/images/jpeg.php?Image=SRP067758.jpg,Y
4068953827,https://www.gbif.org/occurrence/4068953827,352f1f5c-4ff7-3d21-91a2-9a88fde1e8f9,d90776e7-2ed5-4d5b-9d25-1713d203542c,SRP,SRP,68129,PRESERVED_SPECIMEN,,Spiraea splendens Baumann ex K.Koch,Rosaceae,SPECIES,ACCEPTED,NE,C. Davidson,13843,2018-07-10,US,Idaho,"Freezeout Rd (Hwy 3 to Clarkia, E on FR 321, Hobo Pass Rd. along Merry Cr. to FR 301, Freezeout Rd.). 7.2 km NE of jct with FR 475.",47.026139,-116.048056,1790,,CC0_1_0,"Boise State University, Snake River Plains Herbarium",https://www.pnwherbaria.org/images/jpeg.php?Image=SRP068129.jpg,Y
4068986583,https://www.gbif.org/occurrence/4068986583,98a50250-7fe3-32d3-88dc-9583345778cf,1c1d34d1-d9ea-40c6-8ae9-4377cf1ec98a,SRP,SRP,68616,PRESERVED_SPECIMEN,,Aquilegia flavescens S.Watson,Ranunculaceae,SPECIES,ACCEPTED,NE,C. Davidson,13844,2018-07-10,US,Idaho,"Freezeout Rd (Hwy 3 to Clarkia, E on FR 321, Hobo Pass Rd. along Merry Cr. to FR 301, Freezeout Rd.). 7.2 km NE of jct with FR 475.",47.026139,-116.048056,1790,,CC0_1_0,"Boise State University, Snake River Plains Herbarium",https://www.pnwherbaria.org/images/jpeg.php?Image=SRP068616.jpg,Y
4073752790,https://www.gbif.org/occurrence/4073752790,98a50250-7fe3-32d3-88dc-9583345778cf,72945ec7-3d25-41aa-8445-afd77c21cc5c,IDS,IDS,2020.004,PRESERVED_SPECIMEN,,Aquilegia flavescens S.Watson,Ranunculaceae,SPECIES,ACCEPTED,NE,C. Davidson,13844,2018-07-10,US,Idaho,"Freezeout Rd. (Hwy 3 to Clarkia, E on FR 321, Hobo Pass Rd along Merry Cr. to FR 301, Freezeout Rd.). 7.2 km NE of jct with FR 475.",47.026139,-116.048056,1790,,CC0_1_0,"Idaho State University, Ray J. Davis Herbarium",https://www.pnwherbaria.org/images/jpeg.php?Image=SRP068616.jpg,Y
4068925033,https://www.gbif.org/occurrence/4068925033,b04f0b61-09b6-3a48-b093-4d7d1b34cfda,894e34c7-b803-4a21-a5b6-01bf9a01a7d3,SRP,SRP,67386,PRESERVED_SPECIMEN,,Eriophyllum lanatum var. integrifolium (Hook.) Bailey,Asteraceae,VARIETY,SYNONYM,,C. Davidson,13845,2018-07-30,US,Idaho,"Sawtelle Peak Rd, FR 24, 8.8 km W of Hwy 20 (2.4 km N of Henry's Fork Bridge).",44.530833,-111.409528,2276,,CC0_1_0,"Boise State University, Snake River Plains Herbarium",https://www.pnwherbaria.org/images/jpeg.php?Image=SRP067386.jpg,Y
4068910261,https://www.gbif.org/occurrence/4068910261,7f245e1d-de96-38f8-ad19-84054174d52a,0a0aa34d-c466-4693-a7e9-6c99ffd4adea,SRP,SRP,68281,PRESERVED_SPECIMEN,,Calochortus eurycarpus S.Watson,Liliaceae,SPECIES,ACCEPTED,NE,C. Davidson,13846,2018-07-30,US,Idaho,"Sawtelle Peak Rd, FR 24, 8.8 km W of Hwy 20 (2.4 km N of Henry's Fork Bridge).",44.530833,-111.409528,2276,,CC0_1_0,"Boise State University, Snake River Plains Herbarium",https://www.pnwherbaria.org/images/jpeg.php?Image=SRP068281.jpg,Y
4068959634,https://www.gbif.org/occurrence/4068959634,137a8add-2f66-3002-a27c-651066e3772a,db4a9056-e0cd-490c-800f-4253fcf90778,SRP,SRP,68004,PRESERVED_SPECIMEN,,Perideridia gairdneri subsp. borealis T.I.Chuang & Constance,Apiaceae,SPECIES,SYNONYM,NE,C. Davidson,13847,2018-07-30,US,Idaho,"Sawtelle Peak Rd, FR 24, 8.8 km W of Hwy 20 (2.4 km N of Henry's Fork Bridge).",44.530833,-111.409528,2276,,CC0_1_0,"Boise State University, Snake River Plains Herbarium",https://www.pnwherbaria.org/images/jpeg.php?Image=SRP068004.jpg,Y
4068963171,https://www.gbif.org/occurrence/4068963171,92333f97-8826-3710-9f7a-bbde1a7c23fd,3ba88655-db7d-4473-bb07-a344cf146e4f,SRP,SRP,67382,PRESERVED_SPECIMEN,,Erigeron glacialis (Nutt.) A.Nelson,Asteraceae,SPECIES,ACCEPTED,NE,C. Davidson,13848,2018-07-30,US,Idaho,"Sawtelle Peak Rd, FR 24, 8.8 km W of Hwy 20 (2.4 km N of Henry's Fork Bridge).",44.530833,-111.409528,2276,,CC0_1_0,"Boise State University, Snake River Plains Herbarium",https://www.pnwherbaria.org/images/jpeg.php?Image=SRP067382.jpg,Y
4068909016,https://www.gbif.org/occurrence/4068909016,f1d9b1cb-1cd2-3820-8f65-3df78b8c1a28,1550c9a7-eec0-4337-b5af-52a6ff7fdbff,SRP,SRP,67385,PRESERVED_SPECIMEN,,Erigeron speciosus (Lindl.) DC.,Asteraceae,SPECIES,ACCEPTED,NE,C. Davidson,13849,2018-07-30,US,Idaho,"Sawtelle Peak Rd, FR 24, 8.8 km W of Hwy 20 (2.4 km N of Henry's Fork Bridge).",44.530833,-111.409528,2276,,CC0_1_0,"Boise State University, Snake River Plains Herbarium",https://www.pnwherbaria.org/images/jpeg.php?Image=SRP067385.jpg,Y
4068932121,https://www.gbif.org/occurrence/4068932121,a32b6168-d1fc-36e3-b6bb-af5b0c3a4cc3,52ef6fbf-8c9f-465e-8226-99df3c319b84,SRP,SRP,68462,PRESERVED_SPECIMEN,,Eremogone congesta var. prolifera (Maguire) R.L.Hartm. & Rabeler,Caryophyllaceae,VARIETY,ACCEPTED,,C. Davidson,13850,2018-07-30,US,Idaho,"Sawtelle Peak Rd, FR 24, 8.8 km W of Hwy 20 (2.4 km N of Henry's Fork Bridge).",44.530833,-111.409528,2276,,CC0_1_0,"Boise State University, Snake River Plains Herbarium",https://www.pnwherbaria.org/images/jpeg.php?Image=SRP068462.jpg,Y
4068966814,https://www.gbif.org/occurrence/4068966814,a5d1cd06-dca3-3d87-be10-49a2a7a88d4b,4145a69d-2143-4502-a0a3-ff9eee6a3fb0,SRP,SRP,68484,PRESERVED_SPECIMEN,,Silene oregana S.Watson,Caryophyllaceae,SPECIES,ACCEPTED,NE,C. Davidson,13851,2018-07-30,US,Idaho,"Sawtelle Peak Rd, FR 24, 8.8 km W of Hwy 20 (2.4 km N of Henry's Fork Bridge).",44.530833,-111.409528,2276,,CC0_1_0,"Boise State University, Snake River Plains Herbarium",https://www.pnwherbaria.org/images/jpeg.php?Image=SRP068484.jpg,Y
4073751962,https://www.gbif.org/occurrence/4073751962,ee4ea32d-e2d0-3e2a-b75e-5ad243ae5ae2,938f57e3-b333-4dfc-bedb-efd99332718d,IDS,IDS,2020.004,PRESERVED_SPECIMEN,,Helianthella Torr. & A.Gray,Asteraceae,GENUS,ACCEPTED,,C. Davidson,13852,2018-07-30,US,Idaho,"Sawtelle Peak Rd, FR 24, 8.8 kim W of Hwy 20 (2.4 km N of Henry's Fork Bridge).",44.530833,-111.409528,2276,,CC0_1_0,"Idaho State University, Ray J. Davis Herbarium",https://www.pnwherbaria.org/images/jpeg.php?Image=SRP067332.jpg,Y
4068911284,https://www.gbif.org/occurrence/4068911284,ee4ea32d-e2d0-3e2a-b75e-5ad243ae5ae2,73d72b19-5d54-4e27-877d-1c132afc231c,SRP,SRP,67332,PRESERVED_SPECIMEN,,Helianthella uniflora (Nutt.) Torr. & A.Gray,Asteraceae,SPECIES,ACCEPTED,NE,C. Davidson,13852,2018-07-30,US,Idaho,"Sawtelle Peak Rd, FR 24, 8.8 km W of Hwy 20 (2.4 km N of Henry's Fork Bridge).",44.530833,-111.409528,2276,,CC0_1_0,"Boise State University, Snake River Plains Herbarium",https://www.pnwherbaria.org/images/jpeg.php?Image=SRP067332.jpg,Y
4068962370,https://www.gbif.org/occurrence/4068962370,2ca3bfd5-f442-387f-819d-2cdb5d724c93,2d19d862-91ab-4cee-bd25-a5a0de75beeb,SRP,SRP,67418,PRESERVED_SPECIMEN,,Agoseris glauca var. dasycephala (Torr. & A.Gray) Jeps.,Asteraceae,VARIETY,ACCEPTED,,C. Davidson,13854,2018-07-30,US,Idaho,"Sawtelle Peak Rd., FR 24, 10.6 km W of Hwy 20 (2.4 km N of Henry's Fork Bridge).",44.539194,-111.412806,2415,,CC0_1_0,"Boise State University, Snake River Plains Herbarium",https://www.pnwherbaria.org/images/jpeg.php?Image=SRP067418.jpg,Y
4068925945,https://www.gbif.org/occurrence/4068925945,8bc6a64b-6f80-3959-afb8-23c6f9c1f7c6,81d9d045-2e7a-4870-904b-a386ea18f36f,SRP,SRP,68615,PRESERVED_SPECIMEN,,Aquilegia flavescens S.Watson,Ranunculaceae,SPECIES,ACCEPTED,NE,C. Davidson,13856,2018-07-30,US,Idaho,"Sawtelle Peak Rd. FR 24, 12.3 km W of Hwy 20 (2.4 km N of Henry's Fork Bridge).",44.553417,-111.419444,2533,,CC0_1_0,"Boise State University, Snake River Plains Herbarium",https://www.pnwherbaria.org/images/jpeg.php?Image=SRP068615.jpg,Y
4068925368,https://www.gbif.org/occurrence/4068925368,955af532-d3f3-3baa-9ff5-fe11cb784981,97e9a641-7031-4aa7-bc5c-1731f5d1862d,SRP,SRP,67990,PRESERVED_SPECIMEN,,Ligusticum filicinum S.Watson,Apiaceae,SPECIES,ACCEPTED,LC,C. Davidson,13857,2018-07-30,US,Idaho,"Sawtelle Peak Rd. FR 24, 12.3 km W of Hwy 20 (2.4 km N of Henry's Fork Bridge).",44.553417,-111.419444,2533,,CC0_1_0,"Boise State University, Snake River Plains Herbarium",https://www.pnwherbaria.org/images/jpeg.php?Image=SRP067990.jpg,Y
4068973203,https://www.gbif.org/occurrence/4068973203,6982414f-e454-39cb-9820-d276f4a33349,ab3e7857-533c-48c8-8ec4-611cb3eb29b8,SRP,SRP,68538,PRESERVED_SPECIMEN,,Pedicularis bracteosa Benth.,Orobanchaceae,SPECIES,ACCEPTED,NE,C. Davidson,13858,2018-07-30,US,Idaho,"Sawelle Peak Rd, FR 24, 12.3 km W of Hwy 20 (2.4 km N of Henry's Fork Bridge).",44.553417,-111.419444,2533,,CC0_1_0,"Boise State University, Snake River Plains Herbarium",https://www.pnwherbaria.org/images/jpeg.php?Image=SRP068538.jpg,Y
4068902977,https://www.gbif.org/occurrence/4068902977,28b28175-5d2a-30ef-91a9-390d1846f754,97c39637-ede7-456e-9312-93fc6e6016d7,SRP,SRP,68544,PRESERVED_SPECIMEN,,Pedicularis racemosa Douglas ex Benth.,Orobanchaceae,SPECIES,DOUBTFUL,NE,C. Davidson,13859,2018-07-30,US,Idaho,"Sawelle Peak Rd, FR 24, 12.3 km W of Hwy 20 (2.4 km N of Henry's Fork Bridge).",44.553417,-111.419444,2533,,CC0_1_0,"Boise State University, Snake River Plains Herbarium",https://www.pnwherbaria.org/images/jpeg.php?Image=SRP068544.jpg,Y
4068957006,https://www.gbif.org/occurrence/4068957006,7188f9b9-a9de-3f1a-9797-59eac6d43c68,3b713eca-f8e3-49b4-a715-2427dd5d98f8,SRP,SRP,67322,PRESERVED_SPECIMEN,,Townsendia parryi Eaton,Asteraceae,SPECIES,ACCEPTED,NE,C. Davidson,13860,2018-07-30,US,Idaho,"Sawtelle Peak Rd, FR 24, 16.1 km W of Hwy 20 (2.4 km N of Henry's Fork Bridge).",44.556722,-111.438417,2811,,CC0_1_0,"Boise State University, Snake River Plains Herbarium",https://www.pnwherbaria.org/images/jpeg.php?Image=SRP067322.jpg,Y
4068899026,https://www.gbif.org/occurrence/4068899026,a0623787-8e5c-3f84-bdce-c97f37e4a19c,780dd1a0-50f6-4df4-8391-7ee395f75c26,SRP,SRP,67374,PRESERVED_SPECIMEN,,Ericameria suffruticosa (Nutt.) G.L.Nesom,Asteraceae,SPECIES,ACCEPTED,NE,C. Davidson,13862,2018-07-30,US,Idaho,"Sawtelle Peak Rd, FR 24, 16.1 km W of Hwy 20 (2.4 km N of Henry's Fork Bridge).",44.556722,-111.438417,2811,,CC0_1_0,"Boise State University, Snake River Plains Herbarium",https://www.pnwherbaria.org/images/jpeg.php?Image=SRP067374.jpg,Y
4068932130,https://www.gbif.org/occurrence/4068932130,a571b34f-6be6-39e2-ba6b-79039049aefa,93ebb299-d253-4763-a671-1e3e8bfc3bc8,SRP,SRP,67404,PRESERVED_SPECIMEN,,Chaenactis douglasii (Hook.) Hook. & Arn.,Asteraceae,SPECIES,ACCEPTED,NE,C. Davidson,13863,2018-07-30,US,Idaho,"Sawtelle Peak Rd, FR 24, 16.1 km W of Hwy 20 (2.4 km N of Henry's Fork Bridge).",44.556722,-111.438417,2811,,CC0_1_0,"Boise State University, Snake River Plains Herbarium",https://www.pnwherbaria.org/images/jpeg.php?Image=SRP067404.jpg,Y
4068917266,https://www.gbif.org/occurrence/4068917266,e04d7a04-515c-3bbf-aa6b-63c63e2d4217,7006f100-306c-4ad6-b3c8-89c93fcb4ec5,SRP,SRP,68900,PRESERVED_SPECIMEN,,Sedum lanceolatum Torr.,Crassulaceae,SPECIES,ACCEPTED,NE,C. Davidson,13864,2018-07-30,US,Idaho,"Sawtelle Peak Rd, FR 24, 16.1 km W of Hwy 20 (2.4 km N of Henry's Fork Bridge).",44.556722,-111.438417,2811,,CC0_1_0,"Boise State University, Snake River Plains Herbarium",https://www.pnwherbaria.org/images/jpeg.php?Image=SRP068900.jpg,Y
4068972975,https://www.gbif.org/occurrence/4068972975,93b3dde3-91ab-3816-a6be-d5283970a82b,df29e9e3-4ff8-48f1-a7f1-1c79e9829707,SRP,SRP,67484,PRESERVED_SPECIMEN,,Draba oligosperma Hook.,Brassicaceae,SPECIES,ACCEPTED,NE,C. Davidson,13865,2018-07-30,US,Idaho,"Sawtelle Peak Rd, FR 24, 16.1 km W of Hwy 20 (2.4 km N of Henry's Fork Bridge).",44.556722,-111.438417,2811,,CC0_1_0,"Boise State University, Snake River Plains Herbarium",https://www.pnwherbaria.org/images/jpeg.php?Image=SRP067484.jpg,Y
4068978844,https://www.gbif.org/occurrence/4068978844,098b97da-143c-3a61-8f76-8e6d8342f4e1,2ae874f1-49fc-4577-bc19-7f7d5a50f932,SRP,SRP,67436,PRESERVED_SPECIMEN,,Polyctenium fremontii (S.Watson) Greene,Brassicaceae,SPECIES,ACCEPTED,NE,C. Davidson,13871,2018-07-30,US,Idaho,"Top of Sawtelle Peak, N of Geodesic dome. Sawtelle Peak Rd, FR 24, 18.3 km W of Hwy 20 (2.4 km N of Henry's Fork Bridge).",44.561694,-111.445083,3018,,CC0_1_0,"Boise State University, Snake River Plains Herbarium",https://www.pnwherbaria.org/images/jpeg.php?Image=SRP067436.jpg,Y
4068981951,https://www.gbif.org/occurrence/4068981951,0927147f-8b34-379a-bdba-866e618aa284,12c244cc-7b70-4c3a-a057-4206b1da6247,SRP,SRP,67772,PRESERVED_SPECIMEN,,Phlox multiflora A.Nelson,Polemoniaceae,SPECIES,ACCEPTED,NE,C. Davidson,13872,2018-07-30,US,Idaho,"Top of Sawtelle Peak, N of Geodesic dome. Sawtelle Peak Rd, FR 24, 18.3 km W of Hwy 20 (2.4 km N of Henry's Fork Bridge).",44.561694,-111.445083,3018,,CC0_1_0,"Boise State University, Snake River Plains Herbarium",https://www.pnwherbaria.org/images/jpeg.php?Image=SRP067772.jpg,Y
4068896014,https://www.gbif.org/occurrence/4068896014,77c30ca5-57e5-33ee-ae9f-2a405d94de1c,54835ff0-845a-471d-8537-868143bc9254,SRP,SRP,68520,PRESERVED_SPECIMEN,,Castilleja applegatei Fernald,Orobanchaceae,SPECIES,ACCEPTED,NE,C. Davidson,13873,2018-07-30,US,Idaho,"Top of Sawtelle Peak, road bank just before parkign area. Sawtelle Pead Rd, FR 24, 16.3 km W of Hwy 20 (2.4 km N of Henry's Fork Bridge).",44.559306,-111.4465,2881,,CC0_1_0,"Boise State University, Snake River Plains Herbarium",https://www.pnwherbaria.org/images/jpeg.php?Image=SRP068520.jpg,Y
4068906308,https://www.gbif.org/occurrence/4068906308,0c8effde-dfb8-3b42-b28a-35af6b361a2a,8979c94a-1f68-4f71-a117-e76088b5c6f5,SRP,SRP,67426,PRESERVED_SPECIMEN,,Artemisia ludoviciana subsp. candicans (Rydb.) D.D.Keck,Asteraceae,SUBSPECIES,ACCEPTED,,C. Davidson,13874,2018-07-30,US,Idaho,"Top of Sawtelle Peak, road bank just before parkign area. Sawtelle Pead Rd, FR 24, 16.3 km W of Hwy 20 (2.4 km N of Henry's Fork Bridge).",44.559306,-111.4465,2881,,CC0_1_0,"Boise State University, Snake River Plains Herbarium",https://www.pnwherbaria.org/images/jpeg.php?Image=SRP067426.jpg,Y
